osmid,unique_id,element_type,amenity,compressed_air,name,opening_hours,geometry_polygon,check_date,denomination,religion,access,capacity,fee,parking,toilets:disposal,wheelchair,barrier,bus,note,public_transport,cuisine,internet_access,addr:city,addr:housenumber,addr:street,phone,smoking,stars,wikidata,description,addr:district,addr:full,addr:province,addr:subdistrict,ele,isced:level,ref,source,brand,brand:wikidata,brand:wikipedia,drive_through,name:ja,operator,outdoor_seating,takeaway,contact:facebook,name:es,name:fr,addr:postcode,email,name:en,alt_name,level,website,indoor_seating,internet_access:fee,fax,url,studio,internet_access:ssid,fuel:octane_80,fuel:octane_91,atm,cash_in,addr:country,contact:phone,contact:website,social_facility,addr:housename,addr:block,addr:neighbourhood,addr:plot,fuel:diesel,currency:PEN,currency:USD,shop,automated,self_service,fuel:lpg,fuel:octane_84,fuel:octane_90,fuel:octane_94,name:ko,highway,cuisine:en,cuisine:es,diet:vegan,diet:vegetarian,name:de,contact:email,building:levels,delivery,backrest,short_name,bar,charge,addr:state,opening_hours:covid19,name:he,name:zh,air_conditioning,payment:cash,payment:credit_cards,man_made,name:nl,organic,old_name,ref:category,ref:microred,ref:red,contact:twitter,start_date,diet:gluten_free,diet:chicken,diet:fish,diet:healthy,diet:meat,diet:organic,diet:rice,diet:seafood,payment:american_express,payment:apple_pay,payment:coins,payment:contactless,payment:debit_cards,payment:diners_club,payment:discover_card,payment:mastercard,payment:visa,payment:visa_debit,toilets,tourism,description:en,material,seats,building,fixme,changing_table,supervised,toilets:access,toilets:paper_supplied,unisex,healthcare,female,male,toilets:position,check_date:opening_hours,post_box:type,cafe,int_name,internet_access:type,phone:PE,operator:type,bicycle_parking,school,dispensing,colour,operator:wikidata,addr:suburb,recycling:plastic_bottles,brewery,microbrewery,location,recycling_type,real_fire,street_vendor,highchair,parking:fee,social_facility:for,opening_hours:signed,object:city,object:street,covered,nodes,wikipedia,ele:source,height,emergency,nohousenumber,maxstay,government,office,shelter_type,place,roof:colour,healthcare:speciality,official_name,official_name:en,official_name:es,historic,roof:shape,smoothness,surface,layer,contact:pinterest,contact:youtube,full_name,orientation,ways,type,isPoint,geometry,gtransporte_osmid,gtransporte_dist
647020674,way/647020674,way,parking,,,,"POLYGON ((-71.9815803 -13.5132294, -71.9814731 -13.5132015, -71.98126360000001 -13.5133575, -71.9813152 -13.5134229, -71.9815803 -13.5132294))",,,,,6,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10252387612, 6077416582, 6077416583, 10252387611, 10252387612]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.98141017570534 -13.51330321607877),30983854,0.0010374695910578163
647527224,way/647527224,way,parking,,,,"POLYGON ((-71.9786768 -13.5218508, -71.9787936 -13.5221521, -71.9787178 -13.5221799, -71.978601 -13.5218786, -71.9786768 -13.5218508))",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6080923938, 6080923939, 6080923940, 6080923941, 6080923938]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97869729999999 -13.52201535),30983350,0.0004897034332165655
648297080,way/648297080,way,parking,,,,"POLYGON ((-71.9742512 -13.5205294, -71.9741306 -13.5207913, -71.97385629999999 -13.5206934, -71.9740934 -13.5201652, -71.9741695 -13.5201895, -71.97418500000001 -13.5202484, -71.9740907 -13.5204758, -71.9742512 -13.5205294))",,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6086714561, 6086714562, 6086714563, 6086714564, 6086714565, 9560838477, 6086714566, 6086714561]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97406305628381 -13.52052722023695),30964285,0.0008411069593327237
648297770,way/648297770,way,place_of_worship,,Iglesia de Santo Domingo,,"POLYGON ((-71.9758375 -13.5201346, -71.9757985 -13.5202285, -71.9757504 -13.5202096, -71.9757238 -13.5202737, -71.97569780000001 -13.5202636, -71.97567890000001 -13.5203093, -71.9756142 -13.520284, -71.9755586 -13.5204178, -71.9755009 -13.5203952, -71.9755601 -13.5202525, -71.9755219 -13.5202375, -71.97554719999999 -13.5201765, -71.97546800000001 -13.5201454, -71.9754844 -13.5201059, -71.9753449 -13.5200512, -71.9753848 -13.519955, -71.97547710000001 -13.5199912, -71.9754966 -13.5199441, -71.97580290000001 -13.5200642, -71.9757826 -13.5201131, -71.9758375 -13.5201346))",,roman_catholic,christian,,,,,,,,,,,,,,,,,,,Q3001637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6086719503, 6086719504, 6086719505, 6086719506, 6089191125, 6086719507, 6089191130, 6086719508, 6089191113, 6089191129, 6089191128, 6089191126, 6089191127, 6089191124, 6086719509, 6086719510, 803941080, 6086719512, 6086719513, 6086719514, 6086719503]",,,12,,,,,,,,,,,,,church,,,,,,,,,,,False,POINT (-71.97560216931375 -13.52013333972421),30983914,0.0002096912515116898
648596734,way/648596734,way,community_centre,,,,"POLYGON ((-71.97196340000001 -13.5210898, -71.97197679999999 -13.5214679, -71.97065449999999 -13.5217443, -71.9705955 -13.5213897, -71.97196340000001 -13.5210898))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089060803, 6089060804, 6089060805, 6089060806, 6089060803]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97130155906498 -13.52142097850253),3738278166,0.0012036855974882311
648600808,way/648600808,way,fuel,yes,,,"POLYGON ((-71.9685399 -13.5207073, -71.9684992 -13.5210429, -71.96839009999999 -13.5209654, -71.9683608 -13.5207469, -71.9685399 -13.5207073))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089085510, 6089085511, 6089085512, 6089085513, 6089085510]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96845318195425 -13.52085554290793),30964389,0.00025751178643234387
648600826,way/648600826,way,parking,,,,"POLYGON ((-71.9685018 -13.5223845, -71.96843079999999 -13.5223591, -71.9684171 -13.5221868, -71.968467 -13.5221623, -71.9685018 -13.5223845))",,,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089085802, 6089085803, 6089085804, 6089085805, 6089085802]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96845594727606 -13.52227725753417),3247225176,0.00018672888898272716
648612694,way/648612694,way,fountain,,,,"POLYGON ((-71.98109410000001 -13.5264665, -71.9811033 -13.5264714, -71.9811136 -13.5264731, -71.98112399999999 -13.5264715, -71.9811333 -13.5264668, -71.9811406 -13.5264595, -71.98114510000001 -13.5264503, -71.98114630000001 -13.5264402, -71.98114409999999 -13.5264302, -71.9811388 -13.5264214, -71.9811309 -13.5264148, -71.9811212 -13.5264109, -71.9811101 -13.5264103, -71.9810995 -13.5264134, -71.9810906 -13.5264197, -71.9810844 -13.5264286, -71.9810816 -13.5264391, -71.98108259999999 -13.5264498, -71.981087 -13.526459, -71.98109410000001 -13.5264665))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089156243, 6089156244, 6089156245, 6089156246, 6089156247, 6089156248, 6089156249, 6089156250, 6089156251, 6089156252, 6089156253, 6089156235, 6089156238, 6089156239, 6089156240, 6089156241, 6089156242, 6089156236, 6089156237, 6089156243]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.98111393143662 -13.52644160514275),30985616,0.0001592471778717629
648617754,way/648617754,way,townhall,,Municipalidad de Santiago,,"POLYGON ((-71.9831449 -13.5257605, -71.98323310000001 -13.525974, -71.982927 -13.5260922, -71.9828419 -13.5258548, -71.9831092 -13.5257431, -71.9831449 -13.5257605))",,,,,,,,,yes,,,,,,,Cusco,,,,,,,,,,,,,,,,,,,,,,,,,Municipalidad de Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089190850, 6089190849, 5591134855, 5591134856, 5591134853, 6089190850]",,,,,,,,,,,,,Municipalidad distrital de Santiago,,,,,,,,,,,,,,False,POINT (-71.98303457407219 -13.52591470171871),30985630,0.0003058817261625512
648617763,way/648617763,way,school,,I.E.Mx. Humberto Luna,,"POLYGON ((-71.97576979999999 -13.5243484, -71.9760058 -13.5248125, -71.9772772 -13.5245309, -71.9771109 -13.5243431, -71.97735230000001 -13.5241684, -71.97719669999999 -13.5240215, -71.9766345 -13.5234904, -71.97576979999999 -13.5243484))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089191095, 6089191096, 6089191097, 6089191098, 6089191099, 6089191101, 6089191100, 6089191095]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97655002983626 -13.52423157475312),3400651523,0.000758955446179204
648617764,way/648617764,way,school,,Institución Educativa 51003 Rosario,,"POLYGON ((-71.9766345 -13.5234904, -71.97719669999999 -13.5240215, -71.977403 -13.5238278, -71.9773306 -13.5235826, -71.9774824 -13.5235213, -71.97727570000001 -13.5229458, -71.9772559 -13.522939, -71.9766345 -13.5234904))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089191100, 6089191101, 6089191102, 6089191103, 6089191104, 6089191105, 6089191106, 6089191100]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97711699644343 -13.52349153457806),30983289,0.0006129029224233725
648617769,way/648617769,way,school,,Institución Educativa San Martin De Porres,,"POLYGON ((-71.97472399999999 -13.5208295, -71.97517689999999 -13.5210134, -71.97515009999999 -13.5210758, -71.975191 -13.5210962, -71.9751734 -13.5211337, -71.9751991 -13.5211451, -71.9752015 -13.5211462, -71.9749843 -13.5216218, -71.97485020000001 -13.5215374, -71.9748285 -13.5215256, -71.9746526 -13.52143, -71.9746452 -13.521426, -71.9745558 -13.5213744, -71.9746901 -13.5210497, -71.97463639999999 -13.5210225, -71.97472399999999 -13.5208295))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089191146, 6089191147, 6089191148, 6089191149, 6089191150, 6089191151, 6089191141, 6089191142, 6089191152, 6089191168, 6089191167, 6089191155, 6089191143, 6089191144, 6089191145, 6089191146]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97488184468496 -13.52121313497441),30983914,0.0014644046637503079
648617774,way/648617774,way,school,,Institución Educativa Santa Rosa De Lima,,"POLYGON ((-71.9744434 -13.5214957, -71.9749353 -13.5217238, -71.9748805 -13.5218333, -71.9749839 -13.5218721, -71.9748726 -13.522115, -71.9747658 -13.5220863, -71.97475900000001 -13.5221084, -71.9746246 -13.5220608, -71.97425939999999 -13.5219317, -71.9744013 -13.5215954, -71.9744268 -13.5215351, -71.9744434 -13.5214957))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089191170, 6089191171, 6089191172, 6089191173, 6089191174, 6089191175, 6089191176, 6089191178, 6089191177, 6089191183, 9396003956, 6089191170]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97462502714149 -13.52182984006994),30970410,0.001198952849965725
648617779,way/648617779,way,school,,Institución Educativa Las Mercedes,,"POLYGON ((-71.9765695 -13.5203333, -71.9761914 -13.5199771, -71.97599940000001 -13.5202065, -71.9761981 -13.5203928, -71.9762332 -13.5203516, -71.9764177 -13.5205082, -71.9765695 -13.5203333))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6077788155, 6074810008, 6074810007, 6089191195, 6089191196, 6077788156, 6077788155]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.97628109407832 -13.52024896643888),3738278160,0.0003761020615976289
648795845,way/648795845,way,fountain,,,,"POLYGON ((-71.980149 -13.5171224, -71.98013709999999 -13.5171283, -71.9801238 -13.51713, -71.9801107 -13.5171275, -71.9800991 -13.517121, -71.9800903 -13.5171112, -71.9800853 -13.5170991, -71.9800845 -13.5170861, -71.9800881 -13.5170736, -71.98009570000001 -13.5170629, -71.98010650000001 -13.5170552, -71.9801192 -13.5170512, -71.9801327 -13.5170515, -71.9801454 -13.5170561, -71.98015580000001 -13.5170644, -71.9801628 -13.5170756, -71.9801657 -13.5170884, -71.9801642 -13.5171014, -71.98015839999999 -13.5171132, -71.980149 -13.5171224))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1055616155, 6090394030, 6090394031, 6090394032, 6090394033, 6090394034, 6090394035, 6090394036, 6090394037, 6090394038, 6090394039, 6090394021, 6090394024, 6090394025, 6090394026, 6090394027, 6090394028, 6090394022, 6090394023, 1055616155]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.98012502394826 -13.51709042229158),30983683,0.00038848560207510336
651216131,way/651216131,way,parking,,,,"POLYGON ((-71.95056080000001 -13.5219336, -71.95066420000001 -13.5226198, -71.94995350000001 -13.5227102, -71.94986609999999 -13.5220235, -71.95056080000001 -13.5219336))",,,,customers,,yes,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6107029523, 6107029524, 6107029525, 6107029526, 6107029523]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.95026145874823 -13.52232304354705),3778595776,0.0006000513682759005
651216154,way/651216154,way,place_of_worship,,Seminario San Antonio Abad,,"POLYGON ((-71.9511335 -13.5253998, -71.9511268 -13.5255997, -71.9509663 -13.5256356, -71.9507555 -13.5254314, -71.9511335 -13.5253998))",,roman_catholic,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6107029693, 6107029694, 6107029695, 6107029696, 6107029693]",,,,,,,,,,,,,,,,,pyramidal,,,,,,,,,,False,POINT (-71.95098583249428 -13.52550437442891),1007569859,0.0005082938505280814
661296522,way/661296522,way,fuel,yes,,,"POLYGON ((-72.0170919 -13.5030185, -72.0169087 -13.503082, -72.0169325 -13.5031471, -72.01711570000001 -13.5030836, -72.0170919 -13.5030185))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6191043429, 6191043430, 6191043431, 6191043432, 6191043429]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-72.0170122 -13.5030828),30970277,0.000381996819366325
662141620,way/662141620,way,place_of_worship,,Templo Santiago Apóstol,,"POLYGON ((-72.05925999999999 -13.5840348, -72.0590132 -13.5841004, -72.05905129999999 -13.5842358, -72.05929810000001 -13.5841702, -72.05925999999999 -13.5840348))",,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6199039502, 6199039503, 6199039504, 6199039505, 6199039502]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-72.05915565000001 -13.5841353),30965572,0.07293495204958006
663311546,way/663311546,way,school,,,,"POLYGON ((-72.00787800000001 -13.4993985, -72.007379 -13.4993985, -72.00735419999999 -13.4998992, -72.0078939 -13.4998889, -72.00787800000001 -13.4993985))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6208909047, 6208909048, 6208909049, 6208909050, 6208909047]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-72.00762538161631 -13.49964951274287),4432790733,0.0002701241373736336
663577523,way/663577523,way,school,,,,"POLYGON ((-72.0611913 -13.5813643, -72.06047169999999 -13.5814632, -72.0609367 -13.5821049, -72.0610322 -13.5821588, -72.0611147 -13.5821528, -72.0612299 -13.582095, -72.0613003 -13.5819642, -72.06146339999999 -13.5819522, -72.0614009 -13.5816018, -72.0611913 -13.5813643))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6211000736, 6211000737, 6211000738, 6211000739, 6211000744, 6211000740, 6211000741, 6211000742, 6211000743, 6211000736]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-72.06102636553496 -13.58172314529891),30965572,0.07379864003338868
665409492,way/665409492,way,marketplace,,Mercado Tica Tica,,"POLYGON ((-71.99604909999999 -13.5070672, -71.995778 -13.5070935, -71.99572089999999 -13.5072945, -71.9961187 -13.5074013, -71.9961035 -13.507253, -71.99606850000001 -13.5072564, -71.99604909999999 -13.5070672))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6228056118, 6228056119, 6228056120, 6228056121, 6228056122, 6228056123, 6228056118]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.9959284955804 -13.50722555806027),6228056131,0.0003023485124761156
668572942,way/668572942,way,school,,Institución Educativa Viva el Perú,,"POLYGON ((-71.9603582 -13.5403658, -71.9600487 -13.5396204, -71.9600793 -13.5395255, -71.9606342 -13.5393141, -71.96098550000001 -13.5401327, -71.9603582 -13.5403658))",,,,,,,,,,,,Med_gps (local),,,,,,,,,,,,Santiago,Viva El Perú,Cusco,Santiago,3370,1;2,0405316;0591164,minedu.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260914121, 6260914122, 6260914123, 6260914124, 6260914125, 6260914121]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96050189789352 -13.53984242680405),1990249636,0.0015477808536136371
668572943,way/668572943,way,school,,,,"POLYGON ((-71.96663890000001 -13.5355174, -71.9667541 -13.5358134, -71.96679109999999 -13.5358536, -71.96718250000001 -13.5354878, -71.96697810000001 -13.5353081, -71.96692590000001 -13.5353525, -71.96688899999999 -13.5353398, -71.96663890000001 -13.5355174))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260914131, 6260914132, 6260914133, 6260914134, 6260914135, 6260914136, 6260914137, 6260914131]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96688781753274 -13.53555574270007),4184880403,0.0008109666490981796
668572944,way/668572944,way,school,,Institución Educativa Don José de San Martín,,"POLYGON ((-71.9641986 -13.5335375, -71.96379949999999 -13.5335672, -71.9635547 -13.533608, -71.96365110000001 -13.534433, -71.9642709 -13.5341728, -71.9642284 -13.5337973, -71.9641986 -13.5335375))",,,,,,,,,,,,Ubicacion_web_med (local),,,,,,,,,,,,Wanchaq,Avenida Jorge Chavez Mz D Lote 3,Cusco,Wanchaq,3362,1,0236018,minedu.gob.pe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260914139, 8528784333, 6260914140, 6260914141, 6260914142, 8528784332, 6260914139]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96390462347817 -13.53393771741049),1003536524,0.0005584227610556887
668572945,way/668572945,way,school,,,,"POLYGON ((-71.9631809 -13.539139, -71.96400060000001 -13.5389086, -71.96371619999999 -13.5381848, -71.96291600000001 -13.5384803, -71.9631809 -13.539139))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260914143, 6260914144, 6260914145, 6260914146, 6260914143]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.96345944350026 -13.53867576835806),31000806,0.00045628750943388347
668572950,way/668572950,way,school,,,,"POLYGON ((-71.9808768 -13.5255847, -71.98138640000001 -13.5254075, -71.9815686 -13.5259026, -71.9810591 -13.5260799, -71.9808768 -13.5255847))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260914419, 6260914420, 6260914421, 6260914422, 6260914419]",,,,,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.98122271308344 -13.52574367402798),993167872,0.0003197751461465655
668575501,way/668575501,way,hospital,,Hospital Regional del Cusco,,"POLYGON ((-71.9567174 -13.5239531, -71.9561824 -13.5241272, -71.9558533 -13.5242351, -71.955713 -13.5242016, -71.95540320000001 -13.5242958, -71.95534809999999 -13.524398, -71.9548254 -13.5245499, -71.954317 -13.5247146, -71.953839 -13.5248578, -71.9533565 -13.5230521, -71.9563943 -13.5221821, -71.95650639999999 -13.5227626, -71.95642719999999 -13.52288, -71.9564487 -13.5229869, -71.95655600000001 -13.5230547, -71.9567174 -13.5239531))",,,,,,,,,,,,,,,,,,Avenida La Cultura,+51 84 227661,,,,,,,,,,,,www.minsa.gob.pe,,,,,,Gobierno Regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,III-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,public,,,,,Q3824815,,,,,,,,,,,,,,,,"[6260929103, 10761140239, 10761140240, 10761140241, 10761140242, 10761140243, 10761140244, 10761140245, 6260929104, 6260929105, 6260929106, 8852454549, 8852454547, 8852454548, 8852454550, 6260929103]",,,,yes,,,,,,,,,,,,,,,,,,,,,,,False,POINT (-71.95505861894905 -13.52350726014685),30984135,0.0012947884512288504
